id,listing_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet
31875,8061581,1,1,5,1,2,2,1,
31876,8062533,1,2,2,1,1,1,1,
31877,8064467,1,1,2,1,1,1,1,
31878,8065782,1,2,2,1,1,2,1,
31879,8068242,1,1,2,1,1,1,1,
31880,8075920,1,1,6,1,2,2,1,
31881,8077894,1,1,4,1,0,3,1,
31882,8078020,1,1,6,1,2,4,1,
31883,8108997,1,1,4,2,2,3,1,
31884,8109345,2,2,2,1,1,1,1,
31885,8114712,14,2,2,2,1,2,1,
31886,8126314,1,2,1,1,1,1,1,
31887,8137242,1,2,2,1,1,2,1,
31888,8139261,1,2,1,1,1,1,1,
31889,8139307,1,2,2,1,1,1,1,
31890,8147896,1,1,3,1,1,3,1,
31891,8148041,1,2,2,1,1,1,1,
31892,8151047,1,1,4,1,0,2,1,
31893,8158709,3,1,4,1,1,2,1,
31894,8158871,1,1,3,1,1,2,1,
31895,8165824,1,3,1,1,1,1,3,
31896,8179336,1,1,2,1,1,1,1,
31897,8197447,1,1,2,1,1,1,1,
31898,8201621,1,1,3,1,1,1,1,
31899,8206538,1,1,8,1,1,5,1,
31900,8206968,1,2,2,2,1,1,1,
31901,8214326,1,2,1,1,1,1,1,
31902,8215981,1,1,4,1,1,4,1,
31903,8216827,1,1,2,1,1,2,1,
31904,8217147,1,1,2,1,1,1,1,
31905,8221248,5,1,4,1,1,1,1,
31906,8225512,1,1,7,1,2,3,1,
31907,8229285,1,1,8,2,2,4,1,
31908,8231834,1,2,1,1,1,1,1,
31909,8231932,1,2,2,1,1,1,1,
31910,8234848,1,2,1,1,1,1,1,
31911,8248855,1,2,1,1,1,1,1,
31912,8250003,1,1,7,2,3,3,1,
31913,8250589,1,1,6,1,2,3,1,
31914,8250908,1,1,2,1,0,1,1,
31915,8253343,1,1,6,2,3,4,1,
31916,8261291,1,2,1,1,1,1,1,
31917,8262151,1,2,2,1,1,1,1,
31918,8266709,1,2,2,1,1,1,1,
31919,8269942,1,2,1,1,1,1,1,
31920,8271858,1,2,2,2,1,1,1,
31921,8271984,1,2,1,1,1,1,1,
31922,8278501,1,1,4,1,1,2,1,
31923,8284074,1,1,5,2,3,4,1,
31924,8288954,1,1,2,1,1,1,1,
31925,8297214,1,2,2,1,1,1,1,
31926,8297830,4,2,2,1,1,2,1,
31927,8310672,1,1,3,1,1,0,1,
31928,8315932,1,2,4,1,1,2,1,
31929,8316352,1,2,2,1,1,1,1,
31930,8321472,1,1,4,1,1,3,1,
31931,8325731,1,1,6,2,2,5,1,
31932,8331406,1,1,6,2,3,4,1,
31933,8334027,1,1,4,2,2,3,1,
31934,8337884,1,2,1,0,1,1,1,
31935,8340026,1,1,5,1,2,3,1,
31936,8345256,1,1,4,1,2,1,1,
31937,8351488,1,2,1,1,1,1,1,
31938,8352261,1,1,8,2,3,4,1,
31939,8353963,1,1,4,1,1,2,1,
31940,8361265,1,1,4,1,1,2,1,
31941,8363447,1,1,4,1,3,2,1,
31942,8364069,1,2,2,1,1,1,1,
31943,8367333,1,2,2,1,1,1,1,
31944,8377660,1,1,4,2,2,2,1,
31945,8389063,7,1,4,2,2,3,1,
31946,8394827,1,1,4,1,0,2,1,
31947,8398675,13,2,3,2,1,1,1,
31948,8399052,1,1,10,2,3,7,1,
31949,8401524,1,1,2,1,1,1,1,
31950,8402787,1,1,6,1,2,4,1,
31951,8409136,3,1,4,1,1,2,1,
31952,8418514,2,2,2,1,1,1,1,
31953,8421854,1,1,4,1,2,2,1,
31954,8422607,1,1,3,1,0,2,1,
31955,8438464,1,2,2,1,1,1,3,
31956,8449567,1,2,1,1,1,1,1,
31957,8454596,5,1,4,1,1,2,1,
31958,8466968,1,1,6,2,3,4,1,
31959,8467003,1,2,2,1,2,1,1,
31960,8467954,1,1,3,2,1,3,1,
31961,8470935,1,1,2,1,1,1,1,
31962,8482080,1,2,2,1,1,1,3,
31963,8492578,1,2,1,1,1,1,1,
31964,8493773,1,1,4,2,2,3,1,
31965,8494996,4,1,2,1,0,1,1,
31966,8496810,1,1,4,2,2,3,1,
31967,8504088,1,1,4,1,1,2,1,
31968,8511864,1,1,5,1,2,4,1,
31969,8514141,1,1,4,1,1,3,1,
31970,8517585,1,1,5,1,1,2,1,
31971,8519462,4,1,4,2,3,5,1,
31972,8520336,1,1,4,1,1,2,1,
31973,8520533,1,1,5,2,3,5,1,
31974,8528333,1,1,6,1,2,2,1,
31975,8530533,5,1,4,1,1,2,1,
31976,8536053,3,1,4,1,1,2,1,
31977,8543643,1,1,3,1,2,2,1,
31978,8550478,1,1,4,1,2,2,1,
31979,8551651,1,2,1,1,1,1,1,
31980,8554556,1,1,6,1,2,3,1,
31981,8563507,1,1,3,1,0,2,1,
31982,8569433,1,1,5,1,2,3,1,
31983,8591188,1,2,3,1,1,3,1,
31984,8574490,1,2,2,1,1,1,1,
31985,8579373,1,1,6,2,2,3,1,
31986,8581376,1,1,5,1,2,3,1,
31987,8584924,1,2,4,1,1,4,1,
31988,8591704,1,1,2,1,1,2,1,
31989,8591934,1,1,3,1,1,2,1,
31990,8592552,1,1,4,1,1,2,1,
