id,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
21380845,f,2,f,f
21388766,f,1,f,f
21390172,f,1,f,f
21391720,f,2,f,f
21392059,f,3,f,f
21393848,f,2,f,f
21394359,f,1,f,f
21395515,f,3,t,t
21396528,f,3,f,f
21396627,f,1,f,f
21401469,f,2,f,f
21401941,f,1,f,f
21402515,f,1,f,f
21405175,f,1,f,f
21405177,f,3,f,f
21405841,f,1,f,f
21406120,f,3,f,f
21406732,f,1,f,f
21406787,f,2,f,f
21407365,f,3,f,f
21409854,f,1,f,f
21410085,f,1,f,f
21410093,f,1,f,f
21416373,f,1,f,f
21417127,f,3,f,f
21417664,f,2,f,f
21417706,f,1,f,f
21420369,f,2,f,f
21423578,f,1,f,f
21429627,f,3,f,f
21431134,f,2,f,f
21431425,f,2,f,f
21431554,f,2,f,f
21431770,f,2,f,f
21431811,f,3,f,f
21437056,f,2,f,f
21437059,f,2,f,f
21441305,f,3,f,f
21443258,f,1,f,f
21446927,f,1,f,f
21447010,f,3,f,f
21447280,f,1,f,f
21447900,f,1,f,f
21448699,f,3,f,f
21453602,f,1,f,f
21797675,f,3,f,f
21454053,f,1,f,f
21454428,f,1,f,f
21456676,f,3,f,f
21456696,f,2,f,f
21458398,f,3,f,f
21458401,f,3,f,f
21458756,f,2,f,f
21493681,f,2,f,f
21458846,f,1,f,f
21458938,f,2,f,f
21459745,f,3,f,f
21464367,f,1,f,f
21470061,f,2,f,f
21470328,f,3,f,f
21470337,f,1,f,f
21472505,f,2,f,f
21474043,f,3,f,f
21474656,f,3,f,f
21479320,f,2,f,f
21479636,f,2,f,f
21479879,f,2,f,f
21493992,f,3,f,f
21482918,f,3,f,f
21485798,f,1,f,f
21493231,f,1,f,f
21496016,f,2,t,t
21496058,f,2,f,f
21496220,f,1,f,f
21496473,f,3,f,f
21496800,f,1,f,f
21498635,f,1,f,f
21498774,f,1,f,f
21499883,f,2,f,f
21500060,f,3,f,f
21501198,f,2,f,f
21503312,f,3,f,f
21653241,f,1,f,f
21504778,f,1,f,f
21508141,f,3,f,f
21508300,f,1,f,f
21508376,f,1,f,f
21510808,f,2,f,f
21510987,f,2,t,f
21512278,f,2,f,f
21512400,f,3,f,f
21513558,f,1,f,f
21514269,f,2,f,f
21516000,f,2,f,f
21516117,f,1,f,f
21516617,f,3,f,f
21516884,f,1,f,f
21516913,f,3,f,f
21522006,f,1,f,f
21523171,f,3,f,f
21523629,f,1,f,f
21523698,f,1,f,f
21524985,f,1,f,f
21526348,f,2,f,f
21527205,f,1,f,f
21527306,f,3,f,f
21528186,f,3,f,f
21528592,f,1,f,f
21532308,f,1,f,f
21532395,f,1,f,f
21532877,f,1,f,f
21534087,f,1,f,f
21534213,f,3,f,f
21534535,f,1,f,f
21535530,f,2,f,f
21545063,f,3,f,f
21545242,f,1,f,f
21665725,f,3,f,f
21547895,f,2,f,f
21547987,f,3,f,f
21548334,f,1,f,f
21552662,f,1,f,f
21554117,f,2,f,f
21554958,f,2,f,f
21555016,f,3,f,f
21560531,f,2,f,f
21562625,f,2,f,f
21566629,f,3,f,f
21567738,f,2,f,f
21571127,f,3,f,f
21572101,f,1,f,f
21572368,f,3,f,f
21575038,f,3,f,f
21576572,f,1,f,f
21582155,f,3,f,f
21582285,f,3,f,f
21587943,f,2,f,f
21589831,f,1,f,f
21591031,f,1,f,f
21591665,f,3,f,f
21725583,f,1,f,f
21592232,f,1,f,f
21592334,f,1,f,f
21592860,f,1,f,f
21594883,f,2,f,f
21598298,f,3,f,f
21601298,f,2,f,f
21601351,f,2,f,f
21601731,f,3,f,f
21602294,f,1,f,f
21606415,f,3,f,f
21606590,f,3,f,f
21608494,f,1,f,f
21608706,f,1,f,f
21608963,f,2,f,f
21609334,f,1,f,f
21609715,f,1,f,f
21609716,f,1,f,f
21614639,f,3,f,f
21614809,f,2,f,f
21615270,f,2,f,f
21615424,f,2,f,f
21616479,f,1,f,f
21616539,f,3,f,f
21616618,f,1,f,f
21620536,f,1,f,f
21621006,f,1,f,f
21622631,f,1,f,f
21625984,f,1,f,f
21626107,f,2,f,f
21627714,f,3,f,f
21627980,f,1,f,f
21627987,f,3,f,f
21628004,f,2,f,f
21628250,f,1,f,f
21628704,f,2,f,f
21631490,f,1,f,f
21632339,f,1,f,f
21632709,f,1,f,f
21632732,f,3,f,f
21632972,f,2,f,f
21633338,f,2,f,f
21638026,f,3,f,f
21639290,f,3,f,f
21639384,f,3,f,f
21639425,f,1,f,f
21640803,f,3,f,f
21641830,f,3,f,f
21642708,f,3,f,f
21645973,f,3,f,f
21646428,f,1,f,f
21646917,f,1,f,f
21651217,f,1,f,f
21657669,f,2,f,f
21658480,f,3,f,f
21661675,f,2,f,f
21662511,f,3,f,f
21662575,f,3,f,f
21662867,f,1,f,f
21663664,f,1,f,f
21665811,f,3,f,f
21669045,f,2,f,f
21671505,f,1,f,f
21671948,f,1,f,f
21672718,f,3,f,f
21672732,f,2,f,f
21673476,f,3,f,f
21674336,f,3,f,f
21674637,f,1,f,f
21678061,f,1,f,f
21680738,f,3,f,f
21680796,f,2,f,f
21681067,f,3,f,f
21686124,f,1,f,f
21686569,f,1,f,f
21687882,f,1,f,f
21689190,f,3,f,f
21689254,f,2,f,f
21689387,f,1,f,f
21689826,f,2,f,f
21691914,f,2,f,f
21692331,f,2,f,f
21693224,f,2,f,f
21694231,f,1,f,f
21695235,f,3,f,f
21695617,f,1,f,f
21698796,f,3,f,f
21704215,f,3,f,f
21704276,f,1,f,f
21706428,f,3,f,f
21710344,f,3,f,f
21710703,f,3,f,f
21711534,f,2,f,f
21713181,f,1,f,f
21718091,f,3,f,f
21718505,f,2,f,f
21719401,f,1,f,f
21719802,f,3,f,f
21723293,f,1,f,f
21723648,f,1,f,f
21724317,f,2,f,f
21726774,f,3,f,f
21727687,f,3,f,f
21727702,f,1,f,f
21727896,f,2,f,f
21733380,f,1,f,f
21733793,f,2,f,f
21735248,f,2,f,f
21735977,f,3,f,f
21737050,f,1,f,f
21737987,f,3,f,f
21738043,f,3,f,f
21738191,f,3,f,f
21742670,f,3,f,f
21743148,f,1,f,f
21743376,f,3,f,f
21744908,f,1,f,f
21745265,f,3,f,f
21745384,f,3,f,f
21746264,f,1,f,f
21746363,f,1,f,f
21746656,f,2,f,f
21748542,f,1,f,f
21777299,f,3,f,f
21760861,f,2,f,f
21760958,f,3,f,f
21762617,f,1,f,f
21763140,f,3,f,f
21764632,f,1,f,f
21765481,f,3,f,f
21766261,f,2,f,f
21768030,f,2,f,f
21768709,f,1,f,f
21768864,f,3,f,f
21769022,f,3,f,f
21770085,f,2,f,f
21773196,f,2,f,f
21775666,f,2,f,f
21776287,f,1,f,f
21778414,f,1,f,f
21781233,f,3,f,f
21783197,f,1,f,f
21784376,f,2,f,f
21790774,f,1,f,f
21791192,f,3,f,f
21791938,f,1,f,f
21792537,f,3,f,f
21792778,f,1,f,f
21792976,f,1,f,f
21794414,f,2,f,f
21795570,f,3,f,f
21796011,f,3,f,f
21798811,f,2,f,f
21800621,f,3,f,f
21800803,f,1,f,f
21801342,f,3,f,f
21805209,f,1,f,f
21805969,f,3,f,f
21806760,f,1,f,f
21807122,f,2,f,f
21807593,f,2,f,f
21807955,f,2,f,f
21808188,f,3,f,f
21809005,f,2,f,f
21809592,f,2,f,f
21812023,f,1,f,f
21812927,f,3,f,f
21815268,f,3,f,f
21815330,f,1,f,f
21818797,f,1,f,f
21819946,f,2,f,f
21820503,f,2,f,f
21821271,f,1,f,f
21822196,f,1,f,f
21822238,f,3,f,f
21822251,f,2,f,f
21824032,f,3,f,f
21824845,f,1,f,f
21866021,f,3,f,f
21826105,f,2,f,f
21826609,f,1,f,f
21827689,f,3,f,f
21834668,f,1,f,f
21835452,f,2,f,f
21837845,f,3,f,f
21838247,f,1,f,f
21841981,f,3,f,f
21842935,f,1,f,f
21843252,f,1,f,f
21843298,f,1,f,f
21843377,f,1,f,f
21843916,f,3,f,f
21844219,f,2,f,f
21844344,f,2,f,f
21844522,f,3,f,f
21844588,f,2,f,f
21844762,f,2,f,f
21845728,f,3,f,f
21846343,f,2,f,f
21846556,f,3,f,f
21846628,f,1,f,f
21846652,f,1,f,f
21848542,f,1,f,f
21848731,f,3,f,f
21849524,f,2,f,f
21849669,f,2,f,f
21849768,f,2,f,f
21850235,f,3,f,f
21850421,f,1,f,f
21854493,f,3,f,f
21857149,f,3,f,f
21859637,f,3,f,f
21861288,f,1,f,f
21862441,f,3,f,f
21863017,f,1,f,f
21864217,f,3,f,f
21871310,f,2,f,f
21872511,f,3,f,f
21872786,f,3,f,f
21872983,f,2,f,f
21874591,f,3,f,f
21878191,f,2,f,f
21878278,f,3,f,f
21878728,f,1,f,f
21879026,f,2,f,f
21879856,f,1,f,f
21879874,f,3,f,f
21880412,f,2,f,f
21883425,f,3,f,f
21883488,f,1,f,f
21887537,f,1,f,f
21887894,f,1,f,f
21887990,f,1,f,f
21889040,f,1,f,f
21890454,f,3,f,f
21891701,f,3,f,f
21892245,f,2,f,f
21894082,f,1,f,f
21898571,f,2,f,f
21904684,f,1,f,f
21905150,f,1,f,f
21906202,f,1,f,f
21907121,f,3,f,f
21907180,f,3,f,f
21909195,f,2,f,f
21911198,f,3,f,f
21912717,f,2,f,f
21917135,f,3,f,f
21918143,f,2,f,f
21919556,f,2,f,f
21921674,f,2,f,f
21929816,f,2,f,f
21930381,f,2,f,f
21931512,f,1,f,f
21931715,f,3,f,f
21931755,f,1,f,f
21935915,f,2,f,f
21940453,f,1,f,f
21941079,f,1,f,f
21941403,f,3,f,f
21941690,f,1,f,f
21942654,f,3,f,f
21942665,f,3,f,f
21943070,f,1,f,f
21944216,f,3,f,f
21948996,f,3,f,f
21954126,f,3,f,f
21955316,f,1,f,f
21955318,f,2,f,f
21955664,f,3,f,f
21956203,f,3,f,f
21956322,f,1,f,f
21956391,f,2,f,f
21956562,f,3,f,f
22010667,f,3,f,f
21956662,f,2,f,f
21956862,f,2,f,f
21957090,f,2,f,f
21957255,f,2,f,f
21957437,f,2,f,f
21957893,f,2,f,f
21959121,f,1,f,f
21959228,f,3,f,f
21961730,f,1,f,f
21962726,f,3,f,f
22023548,f,1,f,f
21971002,f,1,f,f
21971950,f,2,f,f
21973098,f,1,f,f
21973915,f,3,f,f
21974533,f,1,f,f
21976136,f,3,f,f
21976257,f,1,f,f
21979468,f,1,f,f
21980984,f,3,f,f
22080746,f,1,f,f
21981086,f,1,f,f
21987253,f,3,f,f
21988470,f,1,f,f
21990501,f,1,f,f
21990671,f,3,f,f
21991729,f,3,f,f
21992304,f,2,f,f
21992710,f,3,f,f
21993959,f,2,f,f
21995676,f,2,f,f
21996707,f,3,f,f
22004268,f,1,f,f
22004378,f,1,f,f
22005719,f,1,f,f
22008690,f,3,f,f
22010367,f,2,f,f
22010844,f,1,f,f
22015972,f,1,f,f
22021456,f,3,f,f
22023947,f,2,f,f
22024027,f,1,f,f
22026033,f,1,f,f
22026572,f,1,f,f
22027679,f,1,f,f
22028749,f,3,f,f
22029616,f,3,f,f
22030046,f,3,f,f
22101742,f,1,f,f
22031057,f,2,f,f
22032416,f,2,f,f
22033709,f,3,f,f
22039598,f,2,f,f
22041086,f,3,f,f
22042168,f,1,f,f
22045847,f,1,f,f
22046013,f,1,f,f
22046193,f,1,f,f
22053941,f,3,f,f
22054313,f,2,f,f
22054480,f,1,f,f
22299791,f,1,f,f
22056205,f,1,f,f
22057562,f,1,f,f
22057828,f,2,f,f
22058561,f,2,f,f
22059134,f,3,f,f
22059694,f,3,f,f
22059898,f,1,f,f
22060062,f,1,f,f
22093747,f,3,f,f
22060222,f,3,f,f
22060917,f,3,f,f
22061468,f,2,f,f
22061499,f,3,f,f
22062195,f,1,f,f
22063759,f,3,f,f
22064519,f,1,f,f
22066217,f,2,f,f
22070117,f,3,f,f
22070776,f,1,f,f
22072399,f,3,f,f
22072894,f,1,f,f
22073149,f,3,f,f
22073925,f,1,f,f
22074078,f,1,f,f
22074705,f,3,f,f
22074809,f,3,f,f
22075646,f,2,f,f
22075653,f,4,f,f
22075801,f,2,f,f
22076601,f,2,f,f
22077135,f,2,f,f
22077497,f,2,f,f
22077707,f,2,f,t
22078780,f,1,f,f
22085761,f,1,f,f
22091594,f,1,f,f
22091651,f,1,f,f
22529911,f,3,f,f
22095791,f,3,f,f
22096189,f,3,f,f
22096483,f,1,f,f
22097190,f,2,f,f
22099371,f,1,f,f
22099917,f,2,f,f
22100349,f,1,f,f
22100919,f,1,f,f
22102483,f,1,f,f
22102702,f,3,f,f
22102929,f,1,f,f
22104650,f,1,f,f
22105606,f,1,f,f
22110197,f,1,f,f
22112131,f,2,f,f
22112874,f,1,f,f
22113230,f,1,f,f
22113446,f,3,f,f
22113602,f,3,f,f
22113980,f,2,f,f
22114900,f,3,f,f
22121370,f,1,f,f
22121886,f,3,f,f
22122167,f,3,f,f
22132138,f,1,f,f
22133354,f,1,f,f
22133773,f,1,f,f
22134869,f,2,f,f
22134902,f,3,f,f
22144874,f,1,f,f
22145177,f,1,f,f
22145593,f,3,f,f
22145927,f,2,f,f
22146516,f,1,f,f
22161424,f,2,f,f
22146689,f,2,f,f
22146804,f,2,f,f
22148402,f,1,f,f
22149578,f,3,f,f
22151762,f,2,f,f
22154115,f,1,f,f
22155441,f,3,f,f
22155718,f,2,f,f
22155932,f,2,f,f
22157638,f,3,f,f
22157782,f,2,f,f
22159279,f,2,f,f
22191712,f,1,f,f
22161430,f,2,f,f
22162892,f,3,f,f
22162940,f,3,f,f
22168398,f,3,f,f
22168889,f,3,f,f
22169741,f,1,f,f
22171598,f,1,f,f
22171618,f,1,f,f
22171921,f,1,f,f
22174646,f,2,f,f
22175044,f,1,f,f
22177498,f,2,f,f
22179984,f,2,f,f
22182070,f,3,f,f
22183068,f,1,f,f
22183259,f,2,f,f
22183309,f,3,f,f
22183340,f,1,t,t
22183775,f,2,f,f
22183780,f,1,f,f
22184298,f,1,f,f
22184523,f,2,f,f
22185011,f,1,f,f
22186124,f,1,f,f
22186198,f,1,f,f
22207946,f,2,f,f
22187727,f,1,f,f
22190551,f,2,f,f
22191560,f,3,f,f
22195977,f,1,f,f
22197279,f,1,f,f
22197668,f,1,f,f
22198401,f,3,f,f
22199543,f,2,f,f
22199569,f,1,f,f
22199854,f,1,f,f
22199856,f,1,f,f
22200375,f,1,f,f
22200415,f,1,f,f
22202874,f,1,f,f
22203325,f,1,f,f
22204530,f,1,f,f
22204607,f,2,f,f
22205307,f,1,f,f
22205352,f,2,f,f
22207806,f,2,f,f
22217726,f,1,f,f
22217844,f,2,f,f
22218048,f,2,f,f
22218190,f,1,f,f
22218451,f,3,f,f
22221194,f,2,f,f
22224419,f,1,f,f
22225318,f,2,f,f
22225822,f,3,f,f
22226876,f,2,f,f
22226936,f,3,f,f
22226957,f,3,f,f
22227194,f,3,f,f
22227941,f,1,f,f
22228066,f,1,f,f
22228090,f,3,f,f
22228915,f,3,f,f
22230047,f,3,f,f
22234341,f,1,f,f
22234545,f,2,f,f
22234768,f,1,f,f
22235689,f,1,f,f
22237650,f,3,f,f
22238714,f,1,f,f
22239730,f,1,f,f
22239983,f,1,f,f
22241521,f,2,f,f
22241562,f,2,f,f
22242300,f,3,f,f
22242698,f,2,f,f
22242857,f,1,f,f
22244255,f,3,f,f
22244734,f,3,f,f
22246164,f,3,f,f
22253743,f,1,f,f
22254612,f,2,f,f
22254885,f,3,f,f
22255178,f,2,f,f
22255192,f,3,f,f
22256655,f,1,f,f
22257439,f,1,f,f
22257869,f,1,f,f
22257934,f,3,f,f
22258377,f,1,f,f
22258958,f,1,f,f
22260339,f,1,f,f
22261953,f,1,f,f
22262038,f,1,f,f
22262180,f,1,f,f
22262388,f,3,f,f
22262856,f,1,f,f
22263101,f,1,f,f
22264963,f,3,f,f
22266938,f,2,f,f
22269406,f,1,f,f
22270963,f,1,f,f
22271091,f,3,f,f
22271123,f,1,f,f
22271533,f,1,f,f
22274372,f,1,f,f
22275451,f,1,f,f
22275529,f,2,f,f
22275584,f,3,f,f
22277686,f,2,f,f
22279820,f,1,f,f
22280041,f,1,f,f
22280152,f,3,f,f
22280434,f,1,f,f
22280831,f,1,f,f
22280994,f,2,f,f
22286909,f,3,f,f
22303964,f,1,f,f
22287485,f,3,f,f
22287804,f,2,f,f
22288177,f,3,f,f
22288933,f,1,f,f
22289926,f,1,f,f
22290343,f,3,f,f
22290755,f,1,f,f
22291137,f,1,f,f
22291509,f,2,f,f
22297345,f,3,f,f
22298389,f,1,f,f
22299750,f,3,f,f
22299756,f,1,f,f
22300303,f,1,f,f
22300771,f,2,f,f
22303688,f,1,f,f
22304024,f,1,f,f
22304404,f,1,f,f
22304653,f,1,f,f
22304697,f,3,f,f
22304796,f,1,f,f
22306128,f,2,f,f
22306678,f,3,f,f
22311825,f,2,f,f
22312289,f,1,f,f
22313123,f,3,f,f
22313290,f,1,f,f
22313410,f,1,f,f
22314295,f,3,f,f
22314560,f,3,f,f
22315950,f,3,f,f
22316577,f,1,f,f
22316718,f,3,f,f
22318111,f,1,f,f
22318417,f,3,f,f
22346594,f,1,f,f
22318827,f,3,f,f
22318908,f,2,f,f
22318971,f,1,f,f
22320312,f,2,f,f
22320877,f,3,f,f
22321366,f,1,f,f
22322071,f,2,f,f
22322565,f,2,f,f
22322650,f,2,f,f
22323408,f,3,f,f
22323857,f,1,f,f
22331227,f,1,f,f
22333194,f,2,f,f
22334299,f,2,f,f
22334909,f,1,f,f
22335904,f,3,f,f
22337969,f,1,f,f
22338936,f,1,f,f
22339603,f,1,f,f
22339633,f,3,f,f
22340480,f,3,f,f
22341259,f,1,f,f
22342512,f,1,f,f
22342685,f,2,f,f
22369410,f,1,f,f
22342762,f,1,f,f
22348365,f,2,f,f
22348964,f,2,f,f
22350080,f,2,f,f
22350281,f,1,f,f
22352635,f,3,f,f
22354131,f,2,f,f
22354567,f,3,f,f
22374260,f,1,f,f
22357451,f,1,f,f
22358269,f,2,f,f
22358832,f,1,f,f
22359401,f,3,f,f
22407272,f,3,f,f
22369901,f,1,f,f
22370109,f,2,f,f
22375276,f,2,f,f
22376273,f,1,f,f
22376523,f,2,f,f
22376885,f,3,f,f
22379715,f,1,f,f
22381830,f,1,f,f
22382299,f,3,f,f
22382534,f,3,f,f
22382672,f,2,f,f
22384557,f,1,f,f
22384985,f,1,f,f
22386787,f,1,f,f
22387436,f,3,f,f
22387477,f,3,f,f
22393978,f,2,f,f
22396243,f,1,f,f
22397243,f,1,f,f
22398221,f,3,f,f
22398316,f,1,f,f
22400600,f,1,f,f
22557460,f,2,f,f
22400604,f,3,f,f
22401382,f,1,f,f
22404422,f,2,f,f
22406228,f,2,f,f
22407659,f,2,f,f
22408684,f,1,f,f
22414646,f,1,f,f
22414816,f,3,f,f
22415272,f,1,f,f
22421036,f,2,f,f
22421090,f,2,f,f
22426656,f,1,f,f
22428558,f,3,f,f
22431444,f,2,f,f
22428970,f,1,f,f
22429326,f,2,f,f
22430733,f,1,f,f
22431415,f,2,f,f
22431838,f,3,f,f
22433060,f,2,f,f
22434433,f,1,f,f
22434846,f,2,f,f
22435764,f,1,f,f
22438207,f,1,f,f
22439285,f,1,f,f
22440969,f,1,f,f
22465796,f,1,f,f
22441029,f,3,f,f
22445436,f,1,f,f
22445672,f,2,f,f
22448808,f,1,f,f
22449162,f,1,f,f
22449933,f,1,f,f
22460454,f,1,f,f
22464958,f,1,f,f
22462680,f,2,f,f
22462694,f,1,f,f
22464682,f,3,f,f
22466058,f,3,f,f
22466301,f,3,f,f
22468153,f,3,f,f
22475071,f,1,f,f
22476940,f,3,f,f
22480402,f,2,f,f
22481395,f,1,f,f
22483099,f,3,f,f
22489018,f,2,f,f
22491511,f,2,f,f
22493224,f,3,f,f
22493312,f,1,f,f
22494664,f,1,f,f
22495883,f,3,f,f
22500998,f,3,f,f
22500999,f,2,f,f
22501066,f,1,f,f
22502974,f,2,f,f
22503737,f,2,f,f
22504266,f,3,f,f
22505778,f,3,f,f
22510229,f,3,f,f
22521074,f,2,f,f
22525912,f,1,f,f
22526883,f,2,f,f
22527101,f,1,f,f
22527235,f,1,f,f
22529594,f,3,f,f
22532012,f,3,f,f
22535558,f,2,f,f
22538245,f,2,f,f
22538697,f,1,f,f
22540735,f,2,f,f
22541187,f,1,f,f
22542418,f,3,f,f
22543295,f,1,f,f
22544163,f,3,f,f
22545642,f,1,f,f
22545750,f,1,f,f
22550554,f,1,f,f
22557752,f,2,f,f
22557959,f,3,f,f
22559227,f,2,f,f
22559626,f,1,f,f
22560655,f,2,f,f
22564330,f,3,f,f
22565714,f,2,f,f
22583753,f,3,f,f
22567188,f,2,f,f
22575613,f,3,f,f
22575812,f,3,f,f
22576334,f,1,f,f
22577747,f,2,f,f
22580691,f,1,f,f
22581406,f,2,f,f
22582600,f,3,f,f
22583836,f,1,f,f
22584215,f,1,f,f
22586252,f,1,f,f
22589706,f,1,f,f
22591987,f,3,f,f
22592325,f,2,f,f
22594430,f,2,f,f
22594731,f,2,f,f
22594735,f,1,f,f
22598102,f,2,f,f
22598207,f,1,f,f
22598672,f,1,f,f
22599218,f,1,f,f
22599858,f,1,f,f
22605198,f,1,f,f
22605662,f,1,f,f
22607348,f,2,f,f
22608459,f,3,f,f
22609280,f,1,f,f
22609695,f,1,f,f
22610779,f,2,f,f
22611357,f,2,f,f
22612371,f,3,f,f
22613834,f,1,f,f
22614226,f,3,f,f
22615929,f,1,f,f
22616694,f,1,f,f
22621232,f,3,f,f
22622025,f,3,f,f
22622864,f,1,f,f
22622898,f,2,f,f
22623351,f,3,f,f
22624024,f,3,f,f
22624154,f,1,f,f
22626857,f,3,f,f
22628094,f,1,f,f
22630847,f,1,f,f
22632636,f,3,f,f
22633149,f,2,f,f
22633740,f,1,f,f
22636324,f,3,f,f
22640586,f,2,f,f
22641943,f,1,f,f
22642572,f,1,f,f
22644359,f,2,f,f
22644401,f,1,f,f
22644914,f,1,f,f
22646454,f,3,f,f
22648212,f,1,f,f
22649071,f,1,f,f
22651554,f,1,f,f
22654761,f,1,f,f
22660335,f,2,f,f
22661805,f,3,f,f
22662699,f,1,f,f
22662811,f,3,f,f
22662952,f,2,f,f
22665724,f,3,f,f
22667152,f,2,f,f
22667681,f,3,f,f
22667726,f,1,f,f
22670969,f,3,f,f
22673276,f,1,f,f
22673389,f,1,f,f
22673460,f,1,f,f
22673541,f,1,f,f
22673624,f,1,f,f
22673661,f,1,f,f
22674546,f,2,f,f
22679450,f,1,f,f
22679511,f,1,f,f
22681305,f,1,f,f
23074815,f,2,f,f
22686830,f,1,f,f
22687092,f,3,f,f
22687204,f,1,f,f
22688292,f,1,f,f
22689476,f,1,f,f
22694360,f,3,f,f
22695286,f,1,f,f
22695354,f,2,f,f
22696188,f,2,f,f
22697789,f,2,f,f
22698174,f,2,f,f
22698626,f,2,f,f
22699724,f,2,f,f
22700870,f,1,f,f
22702840,f,1,f,f
22704479,f,2,f,f
22710409,f,3,f,f
22710813,f,1,f,f
22712267,f,3,f,f
22713456,f,1,f,f
22714552,f,2,f,f
22716575,f,1,f,f
22722164,f,1,f,f
22723090,f,1,f,f
22767409,f,3,f,f
22723345,f,2,f,f
22725207,f,3,f,f
22725803,f,2,f,f
22726075,f,1,f,f
22727354,f,3,f,f
22727510,f,1,f,f
22727657,f,1,f,f
22736888,f,3,f,f
22739003,f,2,f,f
22740480,f,1,f,f
22741842,f,3,f,f
23086723,f,1,f,f
22741952,f,1,f,f
22742477,f,3,f,f
22743432,f,3,f,f
22743834,f,1,f,f
22745977,f,1,f,f
22768220,f,1,f,f
22746148,f,2,f,f
22747182,f,3,f,f
22748047,f,2,f,f
22748730,f,1,f,f
22800214,f,1,f,f
22749173,f,2,f,f
22751058,f,1,f,f
22757316,f,3,f,f
22757620,f,2,f,f
22758068,f,3,f,f
22758630,f,1,f,f
22759141,f,1,f,f
22763424,f,2,f,f
22768552,f,1,f,f
22769283,f,2,f,f
22770493,f,1,f,f
22771258,f,2,f,f
22771449,f,3,f,f
22772035,f,1,f,f
22772067,f,1,f,f
22779515,f,3,f,f
22779598,f,1,f,f
22783919,f,1,f,f
22786085,f,2,f,f
22805531,f,3,f,f
22786524,f,3,f,f
22786582,f,1,f,f
22788557,f,1,f,f
22806463,f,3,f,f
22789233,f,1,f,f
22790852,f,1,f,f
22792421,f,2,f,f
22792444,f,2,f,f
22813434,f,3,f,f
22794409,f,1,f,f
22802121,f,3,f,f
22802583,f,3,f,f
22802717,f,2,f,f
22802860,f,3,f,f
22809527,f,2,f,f
22809597,f,2,f,f
22809868,f,1,f,f
22811516,f,1,f,f
22812234,f,3,f,f
22812289,f,2,f,f
22812543,f,3,f,f
22819411,f,3,f,f
22820006,f,2,f,t
22822719,f,2,f,t
22823627,f,1,f,f
22823681,f,1,f,f
22824120,f,1,f,f
22871505,f,2,f,f
22826635,f,1,f,f
22838210,f,1,f,f
22838452,f,3,f,f
22839050,f,3,f,f
22839436,f,1,f,f
22840333,f,1,f,f
22840542,f,3,f,f
22841034,f,1,f,f
22841173,f,1,f,f
22841344,f,1,f,f
22841671,f,2,f,f
22842590,f,3,f,f
22843314,f,3,f,f
22843812,f,1,f,f
22844904,f,1,f,f
22853559,f,1,f,f
22853638,f,3,f,f
22853850,f,3,f,f
22854437,f,3,f,f
22856204,f,1,f,f
22856319,f,3,f,f
22858159,f,1,f,f
22858411,f,2,f,f
22859257,f,1,f,f
22860064,f,1,f,f
22861774,f,3,f,f
22873136,f,2,f,f
22873303,f,2,f,f
22874157,f,1,f,f
22874941,f,3,f,f
22876668,f,1,f,f
22876933,f,1,f,f
22881406,f,3,f,f
22882684,f,3,f,f
22903097,f,1,f,f
22883211,f,2,f,f
22884009,f,3,f,f
22884077,f,1,f,f
22893374,f,3,f,f
22894395,f,3,f,f
22895657,f,3,f,f
22901135,f,3,f,f
22903146,f,3,f,f
22904417,f,1,f,f
22914994,f,1,f,f
22915111,f,1,f,f
22917136,f,3,f,f
22918056,f,2,f,f
22918349,f,1,f,f
22919744,f,1,f,f
22920414,f,1,f,f
22923592,f,1,f,f
22923857,f,1,f,f
22923882,f,1,f,f
22924359,f,1,f,f
22924396,f,3,f,f
22924959,f,3,f,f
22930799,f,3,f,f
22931629,f,2,f,f
22934499,f,3,f,f
22935490,f,3,f,f
22935580,f,1,f,f
22936368,f,3,f,f
22938048,f,2,f,f
22938346,f,3,f,f
22939144,f,3,f,f
22941749,f,1,f,f
22942054,f,1,f,f
22963259,f,1,f,f
22947227,f,3,f,f
22947356,f,3,f,f
22948980,f,3,f,f
22950986,f,3,f,f
22951367,f,3,f,f
22952655,f,2,f,f
22952790,f,3,f,f
22953547,f,3,f,f
22955135,f,1,f,f
22955838,f,1,f,f
22957217,f,2,f,f
22962845,f,3,f,f
22966015,f,3,f,f
22966047,f,2,f,f
22969964,f,3,f,f
22975954,f,2,f,f
22981285,f,1,f,f
22977658,f,1,f,f
22979960,f,3,f,f
22982188,f,3,f,f
22987462,f,3,f,f
22989852,f,2,f,f
22992946,f,2,f,f
22993666,f,3,f,f
22995482,f,1,f,f
22996208,f,3,f,f
22996227,f,2,f,f
23000142,f,1,f,f
23000775,f,1,f,f
23003841,f,5,f,f
23006368,f,1,f,f
23010374,f,3,f,f
23011352,f,1,f,f
23013747,f,2,f,f
23019436,f,1,f,f
23019753,f,1,f,f
23021403,f,2,f,f
23021607,f,1,f,f
23022891,f,2,f,f
23030372,f,3,f,f
23030549,f,2,f,f
23033607,f,1,f,f
23035704,f,1,f,f
23036469,f,3,f,f
23036514,f,3,f,f
23036806,f,2,f,f
23037869,f,1,f,f
23038069,f,1,f,f
23038462,f,2,f,f
23038981,f,2,f,f
23039018,f,2,f,f
23039421,f,1,f,f
